Num_Acc;an;mois;jour;hrmn;lum;agg;atm;col;dep
201400004261;14;1;17;1630;1;1;1;3;69
201400004262;14;2;26;1245;1;1;1;6;69
201400004263;14;5;5;1300;1;1;1;1;69
201400004264;14;6;6;2030;1;2;1;3;69
201400004265;14;6;10;1645;1;1;1;1;69
201400004266;14;7;12;1615;1;2;1;3;69
201400004267;14;9;3;2315;3;1;1;6;69
201400004268;14;10;17;1400;1;2;1;3;69
201400004269;14;10;28;1900;2;2;1;6;69
201400004270;14;11;6;1745;1;1;1;6;69
201400004271;14;11;14;1900;3;1;3;6;69
201400004272;14;11;20;800;1;2;1;1;69
201400004273;14;12;7;2100;3;1;1;6;69
201400004274;14;12;13;1315;1;1;1;6;69
201400004275;14;7;25;1045;1;1;3;3;69
201400004276;14;2;3;815;1;2;1;6;69
201400004277;14;3;31;830;1;2;1;7;69
201400004278;14;4;26;200;5;2;1;3;69
201400004279;14;5;16;300;3;2;1;6;69
201400004280;14;5;24;1600;1;1;1;6;69
201400004281;14;5;31;1545;1;1;1;1;69
201400004282;14;7;18;1845;1;2;1;1;69
201400004283;14;9;12;1415;1;1;1;3;69
201400004284;14;11;13;800;1;2;1;6;69
201400004285;14;11;16;500;5;1;8;6;69
201400004286;14;12;20;845;1;1;2;6;69
201400004287;14;1;13;1645;2;1;2;7;69
201400004288;14;3;9;2030;3;1;1;1;69
201400004289;14;3;14;2045;5;1;1;3;69
201400004290;14;5;19;645;2;2;1;3;69
201400004291;14;5;9;1700;1;2;1;2;69
201400004292;14;5;31;2000;1;2;1;3;69
201400004293;14;6;24;1845;1;2;1;5;69
201400004294;14;7;10;1015;1;2;2;5;69
201400004295;14;7;24;815;1;2;1;1;69
201400004296;14;8;20;1845;1;1;1;5;69
201400004297;14;9;6;1100;1;1;1;2;69
201400004298;14;9;13;1145;1;1;1;1;69
201400004299;14;10;8;745;1;2;1;3;69
201400004300;14;10;29;1530;1;2;1;1;69
201400004301;14;10;30;2045;3;1;1;7;69
201400004302;14;12;14;1715;5;2;1;1;69
201400004303;14;12;20;1145;1;1;2;1;69
201400004304;14;1;10;815;1;2;1;3;69
201400004305;14;1;27;1215;1;2;1;6;69
201400004306;14;3;8;1400;1;2;1;1;69
201400004307;14;4;28;1745;1;1;1;3;69
201400004308;14;5;3;1830;1;2;1;3;69
201400004309;14;6;8;1730;1;1;1;1;69
201400004310;14;7;4;2100;1;1;1;3;69
201400004311;14;8;10;430;5;2;1;2;69
201400004312;14;8;23;1715;1;2;1;1;69
201400004313;14;9;2;1315;1;2;1;6;69
201400004314;14;9;2;1745;1;2;1;2;69
201400004315;14;5;30;1805;1;2;1;6;69
201400004316;14;9;22;1815;1;1;1;3;69
201400004317;14;10;12;1745;1;1;3;1;69
201400004318;14;11;28;945;1;1;1;6;69
201400004319;14;11;28;1215;1;2;1;6;69
201400004321;14;2;24;1315;1;1;1;2;69
201400004322;14;5;16;1730;1;2;1;3;69
201400004323;14;9;1;1345;1;2;1;3;69
201400004324;14;9;12;2215;5;2;1;7;69
201400004325;14;10;17;2030;5;2;1;3;69
201400004326;14;10;20;1700;1;2;1;1;69
201400004327;14;1;9;1400;1;1;1;7;69
201400004328;14;2;17;1115;1;2;2;3;69
201400004329;14;2;20;2000;3;1;1;1;69
201400004330;14;2;25;900;3;1;1;4;69
201400004331;14;3;9;1700;1;1;1;1;69
201400004332;14;3;14;815;1;2;1;3;69
201400004333;14;3;14;1145;1;2;1;3;69
201400004334;14;4;3;830;1;1;1;3;69
201400004335;14;5;10;1430;1;2;1;6;69
201400004336;14;5;13;800;1;1;2;3;69
201400004337;14;5;28;1700;1;2;1;1;69
201400004338;14;7;19;1845;1;1;1;1;69
201400004339;14;8;6;1100;1;1;1;7;69
201400004340;14;9;29;1615;1;1;1;1;69
201400004341;14;11;1;1400;1;2;1;3;69
201400004342;14;11;7;2200;3;2;1;6;69
201400004343;14;11;14;2200;3;2;3;3;69
201400004344;14;12;18;1415;1;1;1;1;69
201400004345;14;1;24;700;5;2;3;6;69
201400004346;14;3;6;1945;5;1;1;1;69
201400004347;14;3;17;1715;1;2;7;3;69
201400004348;14;6;23;1900;1;2;1;7;69
201400004349;14;6;30;1100;1;2;1;6;69
201400004350;14;6;30;1800;1;2;1;1;69
201400004351;14;7;12;1215;1;1;8;6;69
201400004352;14;11;10;1530;1;1;1;3;69
201400004353;14;11;14;645;2;2;1;6;69
201400004354;14;11;28;730;1;1;1;5;69
201400004355;14;1;7;430;3;1;1;1;69
201400004356;14;1;14;845;1;1;2;5;69
201400004357;14;2;4;2215;3;1;6;6;69
201400004358;14;3;1;1045;1;2;1;1;69
201400004359;14;3;10;1600;1;2;1;3;69
201400004360;14;4;14;1530;1;2;1;1;69
201400004362;14;6;16;1100;1;2;1;6;69
201400004363;14;6;28;1530;1;1;1;1;69
201400004364;14;6;28;1800;1;1;2;7;69
201400004366;14;7;10;2015;1;1;1;1;69
201400004367;14;9;6;1130;1;2;1;1;69
201400004368;14;9;19;1915;1;1;8;5;69
201400004369;14;9;23;1600;1;2;1;6;69
201400004370;14;9;26;115;5;2;1;6;69
201400004371;14;11;19;730;2;1;5;6;69
201400004372;14;11;27;2015;3;1;1;7;69
201400004373;14;11;28;1745;5;1;1;5;69
201400004374;14;12;4;1445;1;2;1;1;69
201400004376;14;5;11;430;3;1;1;6;69
201400004377;14;5;16;1330;1;1;1;2;69
201400004378;14;7;2;1700;1;1;1;2;69
201400004379;14;10;5;1300;1;1;2;7;69
201400004380;14;1;14;1330;1;2;1;6;69
201400004381;14;1;31;1700;1;1;8;1;69
201400004382;14;4;13;1900;1;1;1;3;69
201400004383;14;6;22;1930;1;2;1;2;69
201400004384;14;9;4;1915;1;1;1;1;69
201400004385;14;11;24;1400;1;1;1;7;69
201400004386;14;3;8;430;3;1;1;6;69
201400004387;14;4;24;1700;1;1;1;1;69
201400004388;14;4;27;1700;1;1;2;7;69
201400004389;14;5;6;1445;1;1;1;6;69
201400004390;14;5;20;2100;5;2;1;6;69
201400004391;14;6;5;730;1;1;1;1;69
201400004392;14;7;14;1915;1;1;7;3;69
201400004393;14;8;20;815;1;1;1;7;69
201400004394;14;9;5;1815;1;1;1;1;69
201400004395;14;9;18;1800;1;1;1;6;69
201400004396;14;11;22;2045;3;2;1;6;69
201400004397;14;12;22;1815;3;2;1;6;69
201400004398;14;12;23;630;2;2;1;6;69
201400004399;14;3;28;1730;1;2;1;3;69
201400004400;14;4;24;730;2;2;1;6;69
201400004401;14;6;13;1700;1;1;1;1;69
201400004402;14;6;16;1800;1;1;1;3;69
201400004403;14;7;18;1700;1;1;1;3;69
201400004404;14;9;3;1315;1;2;1;1;69
201400004405;14;10;3;815;1;1;1;3;69
201400004406;14;11;16;845;3;1;2;1;69
201400004407;14;3;16;1430;1;1;1;7;69
201400004408;14;3;28;1045;1;1;1;1;69
201400004409;14;4;28;1930;1;2;1;3;69
201400004410;14;5;15;1315;1;2;7;7;69
201400004411;14;6;22;1445;1;2;1;6;69
201400004412;14;6;22;1145;1;1;1;1;69
201400004413;14;8;19;1615;1;2;1;6;69
201400004414;14;10;7;730;2;2;1;6;69
201400004415;14;10;7;1530;1;1;2;1;69
201400004416;14;10;18;1715;1;2;1;6;69
201400004417;14;11;13;1715;2;1;1;3;69
201400004418;14;12;5;2100;5;2;1;2;69
201400004419;14;12;18;1245;1;1;8;6;69
201400004420;14;12;31;1630;1;2;1;6;69
201400004421;14;1;19;2230;3;1;2;3;69
201400004422;14;7;25;1815;1;1;1;3;69
201400004423;14;9;1;1815;1;1;1;1;69
201400004424;14;9;14;1245;1;1;1;3;69
201400004425;14;1;25;2100;3;1;1;3;10
201400004426;14;2;15;1900;5;2;2;3;10
201400004427;14;3;17;1745;1;1;1;4;10
201400004428;14;3;22;2115;5;1;1;1;10
201400004429;14;4;1;1730;1;1;1;6;10
201400004430;14;4;3;915;1;1;1;3;10
201400004431;14;4;17;1115;1;1;1;1;10
201400004432;14;5;13;1130;1;1;1;3;10
201400004433;14;7;20;1945;1;1;8;5;10
201400004434;14;8;8;900;1;1;1;1;10
201400004435;14;9;12;2230;5;1;1;6;10
201400004436;14;10;28;2000;3;1;1;6;10
201400004437;14;2;8;1815;2;1;8;1;10
201400004438;14;4;17;1145;1;1;1;3;10
201400004439;14;6;20;1830;1;1;1;3;10
201400004440;14;7;5;1715;1;2;1;1;10
201400004441;14;8;15;1230;1;1;2;7;10
201400004442;14;8;17;1630;1;1;1;7;10
201400004443;14;11;10;1645;2;1;7;3;10
201400004444;14;1;2;1800;3;1;1;1;10
201400004445;14;8;10;230;3;1;1;7;10
201400004446;14;9;27;1500;1;1;1;3;10
201400004447;14;11;8;700;1;1;5;1;10
201400004448;14;12;19;715;2;1;5;6;10
201400004449;14;1;9;1615;1;1;1;1;10
201400004450;14;2;20;1700;1;1;1;1;10
201400004451;14;3;2;1415;1;1;1;1;10
201400004452;14;3;29;915;1;1;1;6;10
201400004453;14;4;6;1545;1;1;1;2;10
201400004454;14;4;16;1745;1;2;1;6;10
201400004455;14;5;11;1230;1;1;1;6;10
201400004456;14;5;26;615;2;1;2;5;10
201400004457;14;6;4;1315;1;1;8;1;10
201400004458;14;6;10;715;1;1;1;1;10
201400004459;14;6;26;1800;1;1;1;1;10
201400004460;14;9;21;1000;1;1;1;3;10
201400004461;14;11;1;800;1;1;5;6;10
201400004462;14;1;26;800;2;1;8;6;10
201400004463;14;3;23;2000;5;2;2;7;10
201400004464;14;4;13;930;1;2;7;6;10
201400004465;14;6;2;1530;1;1;1;2;10
201400004466;14;6;10;1045;1;1;7;7;10
201400004467;14;7;11;1645;1;1;8;3;10
201400004468;14;11;24;1730;5;2;1;6;10
201400004469;14;12;4;1630;2;1;8;1;10
201400004470;14;12;24;300;3;1;9;6;10
201400004471;14;2;28;1245;1;2;2;6;10
201400004472;14;3;9;1530;1;1;7;3;10
201400004473;14;7;26;800;1;1;9;3;10
201400004474;14;11;19;1815;5;1;2;1;10
201400004475;14;12;20;1745;2;1;2;1;10
201400004476;14;1;11;1100;1;2;1;3;10
201400004477;14;1;19;500;3;1;3;1;10
201400004478;14;1;22;1015;1;2;1;6;10
201400004479;14;3;1;1315;1;1;8;1;10
201400004480;14;4;12;1145;1;1;1;1;10
201400004481;14;6;27;1200;1;1;1;3;10
201400004482;14;7;28;1600;1;2;1;3;10
201400004483;14;8;29;1130;1;2;1;3;10
201400004484;14;9;8;1530;1;1;1;1;10
201400004485;14;9;8;815;1;2;3;6;10
201400004486;14;12;13;1400;1;1;2;1;10
201400004487;14;6;3;1620;1;1;1;3;10
201400004488;14;6;16;2115;2;1;1;3;10
201400004489;14;9;21;1230;1;1;1;6;10
201400004490;14;9;21;1345;1;1;1;7;10
201400004491;14;11;10;1215;1;1;1;7;10
201400004492;14;1;19;2045;3;1;3;1;10
201400004493;14;1;25;1830;5;1;2;3;10
201400004494;14;2;10;715;2;2;3;3;10
201400004495;14;8;26;1345;1;1;1;1;10
201400004496;14;9;30;1730;1;1;1;6;10
201400004498;14;1;22;1200;1;1;1;6;10
201400004499;14;2;18;815;1;1;1;6;10
201400004500;14;4;5;2000;2;2;7;6;10
201400004501;14;5;3;1745;1;2;1;6;10
201400004502;14;5;4;1445;1;1;1;3;10
201400004503;14;5;10;1430;1;1;1;7;10
201400004504;14;5;18;1900;1;1;1;1;10
201400004505;14;6;7;1015;1;1;1;3;10
201400004507;14;6;15;1;3;1;1;1;10
201400004508;14;6;26;1445;1;1;1;2;10
201400004509;14;7;4;945;1;1;1;3;10
201400004510;14;7;5;1330;1;1;1;6;10
201400004511;14;7;31;1400;1;1;1;6;10
201400004512;14;8;21;1515;1;1;1;3;10
201400004515;14;9;24;600;3;1;1;7;10
201400004517;14;10;4;115;5;1;5;6;10
201400004519;14;10;10;1600;1;1;3;5;10
201400004522;14;12;26;1000;1;1;1;3;10
201400004524;14;4;17;1645;1;1;1;1;10
201400004525;14;4;19;1015;1;1;1;6;10
201400004526;14;8;12;1600;1;2;1;3;10
201400004527;14;8;23;1015;1;1;1;3;10
201400004530;14;3;7;345;5;2;1;3;10
201400004533;14;8;22;1515;1;1;1;2;10
201400004535;14;10;19;1900;2;1;1;2;10
201400004536;14;11;19;1530;1;2;5;1;10
201400004537;14;11;19;2115;5;2;5;3;10
201400004538;14;1;11;445;3;1;1;6;10
201400004539;14;2;23;530;5;2;1;1;10
201400004541;14;5;13;845;1;2;1;1;10
201400004542;14;11;5;2245;3;1;2;6;10
201400004544;14;12;16;1945;3;1;8;6;10
201400004545;14;6;10;800;1;2;1;6;10
201400004550;14;10;16;1600;1;1;8;3;70
201400004552;14;5;10;2000;1;1;1;6;70
201400004553;14;7;10;1730;1;1;2;1;70
201400004555;14;1;25;1600;1;1;1;6;70
201400004557;14;4;15;930;1;1;1;1;70
201400004559;14;6;29;1730;1;1;1;1;70
201400004562;14;8;24;215;3;1;1;7;70
201400004572;14;3;7;1100;1;1;1;1;70
201400004573;14;1;1;900;1;2;1;6;70
201400004574;14;5;27;1600;1;1;1;6;70
201400004575;14;6;8;1730;1;1;1;7;70
201400004576;14;6;18;730;2;2;1;3;70
201400004577;14;8;14;1330;1;2;2;6;70
201400004578;14;9;2;1415;1;2;1;3;70
201400004581;14;9;16;1945;2;1;1;6;70
201400004583;14;12;18;2045;5;1;8;6;70
201400004585;14;7;15;1530;1;1;1;2;70
201400004587;14;7;16;1945;1;1;1;6;70
201400004591;14;3;30;1845;1;1;1;5;70
201400004593;14;5;3;1400;1;2;1;3;70
201400004594;14;5;10;1315;1;2;1;6;70
201400004596;14;5;23;915;1;1;1;6;70
201400004597;14;7;12;1400;1;1;1;1;70
201400004599;14;12;2;715;2;1;1;1;70
201400004600;14;12;11;700;5;2;1;3;70
201400004601;14;12;12;1845;5;1;1;3;70
201400004604;14;3;9;1600;1;1;1;2;70
201400004605;14;6;17;915;1;1;1;3;70
201400004608;14;12;5;745;2;1;1;3;70
201400004610;14;2;6;1230;1;1;1;4;70
201400004611;14;4;3;1615;1;2;1;1;70
201400004612;14;4;10;2330;3;1;1;7;70
201400004613;14;5;8;1830;1;2;1;7;70
201400004614;14;7;16;845;1;1;1;3;70
201400004615;14;2;10;830;1;1;3;5;70
201400004616;14;2;24;1745;1;1;1;3;70
201400004617;14;5;17;1115;1;1;1;3;70
201400004618;14;7;3;1530;1;1;1;2;70
201400004619;14;7;16;1645;1;1;7;1;70
201400004620;14;8;10;1815;1;1;1;7;70
201400004621;14;9;6;1700;1;1;1;7;70
201400004622;14;4;11;1615;1;2;7;3;70
201400004623;14;5;5;1930;1;1;1;7;70
201400004624;14;5;12;1615;1;1;1;1;70
201400004625;14;5;16;800;1;1;1;3;70
201400004626;14;5;29;1730;1;1;1;2;70
201400004627;14;5;30;1030;1;2;1;1;70
201400004628;14;6;21;1130;2;1;1;1;26
201400004631;14;8;6;1015;1;1;1;1;26
201400004633;14;2;13;1645;1;2;2;6;26
201400004634;14;2;19;2100;5;2;1;3;26
201400004635;14;5;18;1900;1;2;1;3;26
201400004636;14;6;30;950;1;2;1;3;26
201400004637;14;6;8;1755;1;2;1;7;26
201400004638;14;8;28;2100;5;2;1;3;26
201400004641;14;4;20;1430;1;2;1;6;26
201400004642;14;6;5;2215;3;1;1;7;26
201400004643;14;6;21;1815;1;2;1;7;26
201400004644;14;7;3;2045;1;1;1;6;26
201400004645;14;7;5;1600;1;1;1;3;20
201400004646;14;11;29;1745;1;2;1;6;20
201400004647;14;3;3;715;2;1;2;1;20
201400004648;14;3;16;1045;1;1;1;1;20
201400004649;14;4;25;400;3;1;1;6;20
201400004650;14;4;24;1815;1;1;1;2;20
201400004651;14;5;22;1800;1;1;1;3;20
201400004653;14;6;27;845;1;2;1;1;20
201400004655;14;7;12;2315;3;1;2;7;20
201400004656;14;7;17;2315;3;1;1;7;20
201400004657;14;8;22;1845;1;1;1;3;20
201400004660;14;12;4;815;1;1;1;3;26
201400004661;14;2;16;1200;1;1;1;3;20
201400004662;14;6;9;1030;1;2;1;3;20
201400004663;14;6;16;1345;1;1;1;6;26
201400004664;14;7;12;315;3;1;1;5;20
201400004665;14;8;5;1745;1;1;1;7;20
201400004667;14;11;1;1000;2;1;5;6;20
201400004668;14;11;1;1730;2;1;8;3;20
201400004669;14;1;5;1845;3;1;2;1;20
201400004670;14;5;24;1500;1;1;1;6;20
201400004671;14;5;31;1215;1;1;1;6;26
201400004672;14;6;13;1630;1;1;1;7;26
201400004673;14;6;14;1430;1;1;1;7;26
201400004674;14;8;11;1800;1;2;1;1;26
201400004675;14;10;31;1430;1;1;1;6;26
201400004676;14;11;13;1315;1;2;1;6;26
201400004677;14;11;24;600;3;1;5;7;26
201400004678;14;4;19;1215;1;1;1;1;26
201400004679;14;1;18;1900;3;1;3;1;26
201400004680;14;7;5;1630;1;1;1;7;26
201400004681;14;7;19;1630;1;1;1;6;26
201400004682;14;10;6;1100;1;1;1;6;26
201400004683;14;10;18;1415;1;1;1;5;20
201400004684;14;12;23;1130;1;1;7;1;20
201400004685;14;6;16;830;1;2;1;6;20
201400004686;14;6;30;1600;1;2;1;6;20
201400004687;14;9;23;1015;1;1;6;7;20
201400004688;14;10;17;900;1;2;1;6;20
201400004689;14;10;17;1730;1;1;7;3;20
201400004690;14;10;22;700;3;1;1;1;20
201400004691;14;1;1;745;2;1;1;1;20
201400004692;14;1;14;1415;1;1;1;1;20
201400004693;14;1;19;345;3;1;2;6;20
201400004694;14;1;22;1515;1;1;1;1;20
201400004695;14;7;27;645;1;1;1;6;20
201400004696;14;1;12;1215;1;2;1;5;20
201400004697;14;1;19;415;5;2;3;6;20
201400004698;14;2;3;2130;5;2;1;3;20
201400004699;14;2;6;1845;2;2;2;3;38
201400004700;14;2;20;1900;3;1;8;1;38
201400004701;14;2;22;1800;5;2;1;3;38
201400004702;14;5;10;2030;1;2;1;3;38
201400004703;14;6;7;215;5;2;1;6;38
201400004704;14;6;21;1230;5;1;1;5;38
201400004705;14;6;23;2245;3;1;1;6;38
201400004706;14;7;3;1115;1;1;1;1;38
201400004707;14;7;4;1715;1;2;2;6;38
201400004708;14;7;19;1445;1;1;1;2;38
201400004709;14;8;6;1230;1;2;1;3;38
201400004710;14;7;25;1130;1;2;1;6;38
201400004711;14;10;4;1130;1;1;1;6;38
201400004712;14;10;6;1830;2;1;1;1;38
201400004713;14;10;8;1715;1;2;1;6;38
201400004714;14;10;18;1800;1;2;1;3;38
201400004715;14;10;28;715;2;1;1;3;38
201400004716;14;10;27;1730;1;1;1;1;38
201400004717;14;10;2;1400;1;2;1;2;38
201400004718;14;11;8;1045;1;2;1;1;38
201400004719;14;11;25;1415;1;2;1;6;38
201400004720;14;12;22;1015;1;1;1;2;38
201400004721;14;10;11;1700;1;2;1;3;38
201400004722;14;6;24;1100;1;1;1;6;38
201400004723;14;7;5;1700;1;1;1;6;38
201400004724;14;7;27;1415;1;1;1;1;38
201400004725;14;7;27;2130;2;1;1;6;38
201400004726;14;5;4;1015;1;1;1;1;38
201400004727;14;1;23;1030;1;1;5;3;38
201400004728;14;5;31;1215;1;1;1;7;38
201400004729;14;8;6;1815;1;1;1;7;38
201400004730;14;8;31;530;5;1;1;6;38
201400004731;14;1;28;845;1;1;1;6;38
201400004732;14;6;21;300;3;1;1;6;38
201400004733;14;11;8;2145;3;1;1;6;38
201400004734;14;7;3;1815;1;1;1;3;38
201400004735;14;12;16;1745;5;2;1;6;38
201400004736;14;1;8;830;1;2;1;6;38
201400004737;14;2;11;815;1;1;1;1;38
201400004738;14;4;19;1530;1;1;1;3;38
201400004739;14;5;5;1945;1;1;1;3;38
201400004740;14;9;19;1445;1;1;8;6;38
201400004741;14;10;16;1315;1;2;1;6;38
201400004742;14;12;19;1;3;1;1;7;38
201400004743;14;12;22;1500;1;2;1;6;38
201400004744;14;4;1;1015;1;1;1;1;38
201400004745;14;5;8;1545;1;1;1;1;38
201400004746;14;6;3;1645;1;1;1;1;38
201400004747;14;8;31;1645;1;1;1;6;38
201400004748;14;9;29;645;3;1;8;3;38
201400004749;14;10;31;930;1;1;1;1;38
201400004750;14;7;4;2345;3;1;2;7;38
201400004751;14;4;19;1815;1;1;1;1;38
201400004752;14;8;30;615;2;1;1;6;38
201400004753;14;9;18;1115;1;1;1;1;38
201400004754;14;10;6;1815;2;1;1;3;38
201400004755;14;10;9;1200;1;1;1;7;38
201400004756;14;11;28;1100;1;2;1;6;20
201400004757;14;3;19;1745;1;2;1;3;20
201400004758;14;4;16;1745;1;1;1;1;20
201400004759;14;1;1;1300;1;1;1;6;20
201400004760;14;4;27;2015;2;1;8;6;20
201400004761;14;6;28;1415;1;1;1;6;20
201400004762;14;7;31;1315;1;1;1;7;20
201400004763;14;4;18;1900;1;2;1;1;20
201400004764;14;8;29;1530;1;2;1;6;20
201400004765;14;10;14;1800;2;2;2;3;38
201400004766;14;11;16;115;3;1;3;1;20
201400004767;14;11;27;1700;5;2;1;6;20
201400004768;14;9;20;1305;1;2;1;6;20
201400004769;14;9;18;1300;1;2;1;3;20
201400004770;14;9;25;1725;1;2;1;6;38
201400004771;14;9;27;945;1;2;1;6;38
201400004772;14;10;18;1300;1;2;1;3;38
201400004773;14;10;18;1435;1;2;1;6;38
201400004774;14;11;7;850;1;2;3;6;38
201400004775;14;10;21;1440;1;2;1;1;38
201400004776;14;12;1;755;3;2;1;6;38
201400004777;14;12;21;2130;5;2;1;3;38
201400004778;14;11;27;1755;5;2;1;6;38
201400004779;14;12;6;1755;5;2;2;6;38
201400004780;14;12;13;1405;1;2;3;4;38
201400004781;14;1;13;1620;1;2;1;6;38
201400004782;14;1;15;850;1;2;2;6;38
201400004783;14;5;4;1615;1;2;1;3;38
201400004784;14;2;12;1835;5;2;3;6;38
201400004785;14;2;17;1240;1;2;1;3;38
201400004786;14;9;7;1100;1;1;1;6;38
201400004787;14;4;4;2105;5;2;1;3;38
201400004788;14;4;5;710;1;2;1;1;38
201400004790;14;5;19;1740;1;2;1;6;38
201400004791;14;5;28;1455;1;2;1;6;38
201400004792;14;6;10;1728;1;2;1;3;38
201400004793;14;6;23;1315;1;2;1;3;38
201400004794;14;6;23;1930;1;1;1;2;38
201400004795;14;4;4;500;3;1;1;6;38
201400004796;14;3;6;945;1;1;1;6;38
201400004797;14;5;31;900;1;2;7;1;38
201400004798;14;6;1;1545;1;1;7;3;38
201400004799;14;6;6;1200;1;1;1;2;38
201400004800;14;6;15;1645;1;1;1;1;38
201400004801;14;6;27;2000;1;1;1;6;38
201400004802;14;9;22;1500;1;1;1;2;38
201400004803;14;1;10;1815;5;2;1;3;38
201400004804;14;7;12;2345;3;1;1;6;38
201400004805;14;5;15;1830;1;1;1;1;38
201400004806;14;9;29;1930;2;1;2;6;38
201400004807;14;10;10;1553;1;2;1;6;38
201400004808;14;10;18;1655;1;2;1;3;38
201400004809;14;11;8;1900;5;2;1;6;38
201400004810;14;12;5;1855;5;2;1;6;38
201400004811;14;11;3;1830;5;2;2;6;38
201400004813;14;12;17;1034;1;2;3;6;38
201400004814;14;5;22;1705;1;2;1;3;38
201400004815;14;12;22;1635;1;2;1;6;38
201400004816;14;12;11;1733;3;2;2;6;38
201400004817;14;7;24;1830;1;2;1;6;38
201400004818;14;8;31;600;4;2;1;6;38
201400004819;14;9;5;1850;1;2;1;3;38
201400004820;14;2;8;1900;5;2;2;6;38
201400004821;14;3;5;1810;1;2;1;6;38
201400004823;14;9;1;1750;1;2;1;6;38
201400004824;14;9;1;2126;5;2;1;3;38
201400004825;14;1;7;1130;1;2;1;6;38
201400004826;14;4;28;1115;1;2;1;3;38
201400004827;14;7;19;1230;1;1;1;5;38
201400004828;14;9;11;1700;1;2;1;3;38
201400004829;14;10;15;1400;1;1;1;6;38
201400004830;14;10;22;1430;1;2;1;1;38
201400004831;14;11;22;1000;1;1;1;3;38
201400004832;14;12;17;900;1;2;1;6;38
201400004833;14;8;30;1000;1;2;1;1;38
201400004834;14;11;4;830;1;2;3;1;38
201400004835;14;12;3;915;1;2;1;3;38
201400004836;14;5;26;1315;1;2;1;6;38
201400004837;14;7;5;1500;1;2;1;7;38
201400004838;14;4;5;1630;1;1;1;2;38
201400004839;14;5;25;1800;1;1;1;7;38
201400004840;14;6;8;945;1;1;1;1;38
201400004841;14;6;25;1630;1;1;1;7;38
201400004842;14;7;3;1700;1;1;1;3;38
201400004843;14;10;3;1600;1;2;1;1;38
201400004844;14;10;20;815;1;1;1;3;38
201400004845;14;12;7;1445;1;1;1;1;38
201400004846;14;12;21;1315;1;1;1;6;38
201400004847;14;12;23;1145;1;1;7;1;38
201400004848;14;12;23;1930;5;2;1;1;38
201400004849;14;12;27;1215;1;1;4;6;38
201400004850;14;5;8;1545;1;1;1;1;38
201400004851;14;5;24;1800;1;2;1;6;38
201400004852;14;6;1;1800;1;2;1;3;38
201400004853;14;6;17;1300;1;2;1;3;38
201400004854;14;2;6;1330;1;1;8;7;38
201400004855;14;2;16;1300;1;1;8;6;38
201400004856;14;6;24;1630;1;1;1;7;38
201400004857;14;7;17;2130;2;1;1;7;38
201400004858;14;10;18;1630;1;1;1;3;38
201400004859;14;10;19;1415;1;1;1;6;38
201400004860;14;11;10;800;1;1;2;3;38
201400004861;14;1;17;1330;1;2;1;3;38
201400004862;14;2;19;1215;1;1;1;3;38
201400004863;14;3;6;1500;1;1;1;5;38
201400004864;14;3;28;2245;5;2;1;7;38
201400004865;14;6;8;1000;1;1;1;1;38
201400004866;14;7;13;2200;3;1;2;6;38
201400004867;14;11;12;1745;5;2;3;6;38
201400004868;14;12;14;230;5;2;1;3;38
201400004869;14;1;6;1500;1;2;1;1;38
201400004870;14;7;10;1330;1;1;2;1;38
201400004871;14;8;22;1745;1;2;1;3;38
201400004872;14;9;18;915;1;1;3;1;38
201400004873;14;10;7;1700;1;1;1;1;38
201400004874;14;10;16;1900;5;2;1;1;38
201400004875;14;7;22;1745;1;1;1;2;38
201400004876;14;9;4;2045;5;2;1;7;38
201400004877;14;9;11;1145;1;2;1;4;38
201400004878;14;10;2;2130;3;1;1;1;44
201400004879;14;1;8;2345;3;1;5;7;44
201400004880;14;5;1;1915;1;1;8;6;44
201400004881;14;11;21;915;1;1;8;6;44
201400004882;14;9;17;1415;1;2;1;3;44
201400004883;14;10;13;350;5;2;1;2;38
201400004884;14;11;14;1845;5;2;8;6;38
201400004886;14;11;21;2020;5;2;8;3;38
201400004887;14;12;8;1500;1;1;2;3;38
201400004888;14;12;3;1710;2;2;1;1;38
201400004889;14;12;4;705;5;2;8;6;38
201400004890;14;1;15;750;5;2;3;3;38
201400004891;14;2;3;945;1;2;8;7;38
201400004892;14;1;24;745;1;1;8;5;38
201400004893;14;2;5;1810;5;2;3;6;38
201400004894;14;7;16;1210;1;2;7;1;38
201400004895;14;8;26;835;1;2;1;7;38
201400004896;14;8;29;1;5;2;1;7;38
201400004897;14;6;20;1230;1;2;1;7;38
201400004898;14;9;13;1245;1;2;1;3;38
201400004899;14;11;29;1000;1;2;1;3;38
201400004900;14;12;1;1215;1;2;2;6;38
201400004901;14;12;18;845;1;1;2;3;38
201400004902;14;6;23;1915;1;2;1;6;38
201400004903;14;6;25;1515;1;2;1;3;38
201400004904;14;3;1;615;2;1;5;6;38
201400004905;14;5;1;1500;1;1;1;6;38
201400004906;14;6;7;1130;1;2;1;1;38
201400004907;14;6;21;1200;1;1;1;2;38
201400004908;14;7;31;1630;1;1;1;1;38
201400004909;14;10;26;1800;2;1;1;6;38
201400004910;14;11;6;1045;1;1;5;6;38
201400004911;14;3;21;2000;3;1;1;6;38
201400004912;14;4;3;945;1;2;1;1;38
201400004913;14;5;9;1045;1;2;1;3;38
201400004914;14;5;16;830;1;1;1;6;38
201400004915;14;5;22;1915;2;1;2;6;38
201400004916;14;7;5;900;1;1;1;1;38
